business_name,lic_code,business_start_date,business_end_date,Lifespan,closed,age_if_opened,full_address,business_id,name,MA,year,lati,longi
tokyo express restaurant,Multiple,08/15/2010,,,no,2908.0,"814 mission st, San Francisco, CA, 94103",63601,tokyo express restaurant,76.0,2018.0,37.784163,-122.40473899999999
sun maxim bakery,"Restaurant 1,000 - 2,000 Sqft",07/01/2010,,,no,2953.0,"2034 irving st, San Francisco, CA, 94122",63265,sun maxims bakery,86.5,2018.0,37.763467999999996,-122.479851
the crepe house,"Restaurant 1,000 - 2,000 Sqft",08/01/2013,,,no,1826.0,"1132 valencia st, San Francisco, CA, 9411",86561,the crepe house,87.0,2018.0,37.7490506,-122.42013659999999
hana zen sushi  yakitori bar,Multiple,08/02/2010,,,no,2921.0,"pier 39 m-209, San+francisco, CA, 94133",63755,hana zen sushi  yakitori bar,85.0,2018.0,37.80824000000001,-122.41018899999999
house of thai,"Restaurant 1,000 - 2,000 Sqft",07/26/2010,,,no,2928.0,"901 larkin st, San Francisco, CA, 94109",64161,house of thai,93.0,2018.0,37.786119,-122.418182
la playa taqueria,"Restaurant Less Than 1,000 Sqft",07/01/2010,,,no,2953.0,"3817 noriega st, San Francisco, CA, 94122",9310,la playa taqueria,91.5,2018.0,37.752963,-122.50458
wild pepper,"Restaurant 1,000 - 2,000 Sqft",07/12/2010,,,no,2942.0,"3601 26th st, San Francisco, CA, 9411",63763,wild pepper,72.5,2018.0,37.748813,-122.42156899999999
the grovehayes,Multiple,07/29/2010,,,no,2925.0,"301 hayes st, San Francisco, CA, 94102",64940,the grovehayes,95.0,2018.0,37.777026,-122.421361
mcgarden bakery inc,Retail Bakeries With Food Prep,09/01/2010,,,no,2891.0,"5131 mission st, San Francisco, CA, 94112",59651,mcgarden bakery,81.0,2017.0,37.716691,-122.440719
ajisen ramen,"Restaurant Less Than 1,000 Sqft",08/18/2010,,,no,2905.0,"865 market st c-12, San Francisco, CA, 94103",63757,ajisen ramen,82.5,2018.0,37.784317,-122.40756299999998
moyos yogurt,Take-Out Establishment,09/01/2010,,,no,2891.0,"1737 post st 367, San Francisco, CA, 94115",64092,moyos yogurt,98.0,2018.0,37.785457,-122.43031699999999
seal rock inn restaurant llc,"Restaurant Less Than 1,000 Sqft",01/01/2008,,,no,3865.0,"545 point lobos ave, San Francisco, CA, 94121",32556,seal rock inn restaurant,86.5,2018.0,37.779853,-122.509128
dining in llc,Catering Facility,01/01/2006,03/30/2018,4471.0,yes,,"425 barneveld ave, San Francisco, CA, 94124",37483,dining in llc,96.0,2017.0,37.741001000000004,-122.40386000000001
creperie saint germain,,08/25/2010,09/30/2016,2228.0,yes,,"1760 cesar chavez l, San+francisco, CA, 94124",90643,creperie saint germain,86.5,2018.0,37.750465999999996,-122.39495
taqueria la iguana azul,"Restaurant 1,000 - 2,000 Sqft",10/01/2013,,,no,1765.0,"928 geneva av, San Francisco, CA, 94112",81409,taqueria la iguana azul,83.0,2018.0,37.7160268,-122.44080679999999
hong kong lounge,Multiple,10/01/2012,,,no,2130.0,"5322 geary bl, San Francisco, CA, 94121",70996,hong kong lounge,63.0,2017.0,37.780538,-122.47663200000001
i luv teriyake  sushi inc,"Restaurant 1,000 - 2,000 Sqft",01/01/1998,,,no,7517.0,"270 potrero ave #102, San+francisco, CA, 94103",1542,i luv teriyaki and sushi,85.0,2018.0,37.766293,-122.407671
togos,"Restaurant Greater Than 2,000 Sqft",09/01/2010,,,no,2891.0,"570 battery st, San Francisco, CA, 94111",3365,togos /  baskin robbins,93.0,2018.0,37.796535,-122.400567
sweet lime restaurant,"Restaurant 1,000 - 2,000 Sqft",09/01/2010,,,no,2891.0,"2100 sutter st, San Francisco, CA, 94115",64231,sweet lime inc,83.0,2017.0,37.785888,-122.43513300000001
brunos pizza  restaurant,"Restaurant 1,000 - 2,000 Sqft",07/01/2015,,,no,1127.0,"1375 fillmore st, San Francisco, CA, 94115",83841,brunos pizza  restaurant,86.0,2018.0,37.78216629999999,-122.4327686
dragon river restaurant,"Restaurant 1,000 - 2,000 Sqft",09/16/2010,,,no,2876.0,"5045 geary blvd, San Francisco, CA, 94118",64176,dragon river restaurant,76.0,2018.0,37.780522999999995,-122.47358
las palmas on sf,,10/23/2015,10/10/2017,718.0,yes,,"5251 3rd st, San Francisco, CA, 94124",93361,las palmas on sf,90.0,2017.0,37.729778,-122.39214799999999
the ice cream bar,"Restaurant 1,000 - 2,000 Sqft",12/29/2010,,,no,2772.0,"815 cole st, San Francisco, CA, 94117",66684,the ice cream bar,98.0,2017.0,37.766566999999995,-122.450189
twenty five lusk,Multiple,10/12/2010,,,no,2850.0,"25 lusk st, San Francisco, CA, 94107",93572,twenty five lusk (roof extension),92.0,2018.0,37.77856729999999,-122.39438290000001
loving hut vegan cuisine,"Restaurant 1,000 - 2,000 Sqft",10/01/2010,,,no,2861.0,"524 irving st, San Francisco, CA, 94122",64525,loving hut vegan cuisine,80.5,2017.0,37.764188,-122.46359199999999
osha thai restaurant  bar,Multiple,11/01/2008,,,no,3560.0,"4 embarcadero ctr st level, San Francisco, CA, 94111",27791,osha thai restaurant  bar,100.0,2018.0,37.795108,-122.396184
pizzeria sophia,Take-Out Establishment,08/31/2009,,,no,3257.0,"1934 ocean ave, San Francisco, CA, 94127",64502,pizzeria sophia,96.0,2018.0,37.725697,-122.463311
dumpling kitchen,"Restaurant 1,000 - 2,000 Sqft",08/01/2013,,,no,1826.0,"1935 taraval st, San Francisco, CA, 94116",76942,dumpling kitchen,75.0,2018.0,37.742339799999996,-122.48704840000002
devils teeth inc,"Restaurant Less Than 1,000 Sqft",01/15/2014,,,no,1659.0,"3876 noriega st, San Francisco, CA, 94122",87122,devils teeth inc,98.0,2017.0,37.75317400000001,-122.5049848
henrys hunan restaurant,"Restaurant Greater Than 2,000 Sqft",12/01/2010,,,no,2800.0,"4753 mission st, San Francisco, CA, 94112",64612,henrys hunan restaurant,85.0,2018.0,37.72225200000001,-122.436625
calabria bros,Take-Out Establishment,10/01/2010,,,no,2861.0,"4763 mission st, San Francisco, CA, 94112",68219,calabria bros,95.0,2018.0,37.722162,-122.436695
flying ninja,"Restaurant 1,000 - 2,000 Sqft",05/01/2013,,,no,1918.0,"2801 leavenworth st, San Francisco, CA, 94133",74591,flying ninja inc,91.0,2017.0,37.8070209,-122.4193841
prima cafe,"Restaurant Less Than 1,000 Sqft",01/01/2015,,,no,1308.0,"215 fremont st #5b, San+francisco, CA, 94105",83805,prima cafe,86.5,2018.0,37.7890176,-122.39454429999999
thanh tam ii restaurant,"Restaurant Less Than 1,000 Sqft",01/01/2009,,,no,3499.0,"577 valencia st, San Francisco, CA, 9411",58576,thanh tam ii,77.5,2018.0,37.763664,-122.42173600000001
socola chocolatier + barista,"Restaurant Less Than 1,000 Sqft",11/01/2010,,,no,2830.0,"535 folsom st, San Francisco, CA, 94105",76883,socola chocolatier llc,99.0,2018.0,37.786640000000006,-122.39512109999998
seven hills,"Restaurant 1,000 - 2,000 Sqft",02/11/2013,,,no,1997.0,"1550 hyde st, San Francisco, CA, 94109",78860,seven hills,93.5,2018.0,37.795307,-122.41807800000001
cupcake cove,"Restaurant Less Than 1,000 Sqft",10/09/2013,,,no,1757.0,"200 pine st, San Francisco, CA, 94109",93145,cupcake cove,92.0,2017.0,37.792359499999996,-122.40013590000002
subway #25578,"Restaurant Less Than 1,000 Sqft",11/16/2010,,,no,2815.0,"99 drumm st, San Francisco, CA, 94111",65580,subway #25578,84.5,2017.0,37.794576,-122.396643
happy donuts,,03/14/2013,12/31/2017,1753.0,yes,,"2600 bayshore blvd, San Francisco, CA, 94134",94609,happy donuts,86.0,2018.0,37.708833,-122.4055125
eight immortals restaurant,Multiple,12/01/2010,,,no,2800.0,"1433 taraval st, San Francisco, CA, 94116",64549,eight immortals,75.0,2017.0,37.742754,-122.48165900000001
locali mediterranean,"Restaurant Less Than 1,000 Sqft",12/01/2010,,,no,2800.0,"98 battery st, San Francisco, CA, 94111",64790,locali mediterranean,90.0,2017.0,37.792027000000004,-122.39968600000002
sweetheart cafe,"Restaurant 1,000 - 2,000 Sqft",01/02/2013,,,no,2037.0,"909 grant ave, San Francisco, CA, 94108",76437,sweetheart cafe,73.5,2017.0,37.795332200000004,-122.4066419
taraval pizza,"Restaurant Less Than 1,000 Sqft",12/01/2010,,,no,2800.0,"1115 taraval st, San Francisco, CA, 94116",64846,taraval pizza,89.0,2018.0,37.742892,-122.478002
wise sons at the jewish museum,"Restaurant 1,000 - 2,000 Sqft",12/25/2010,,,no,2776.0,"736 mission st, San Francisco, CA, 94103",74244,wise sons deli,92.5,2017.0,37.7858572,-122.40385309999999
ashleys cafe,,02/11/2009,,,no,3458.0,"4454 california st, San Francisco, CA, 94118",62057,ashleys cafe,81.0,2018.0,37.784976,-122.46516899999999
southside spirit house,Multiple,02/15/2009,,,no,3454.0,"575 howard st, San Francisco, CA, 94105",79334,southside spirit house,87.0,2017.0,37.787133700000005,-122.3974586
little wok,"Restaurant Less Than 1,000 Sqft",01/15/2011,,,no,2755.0,"2675 ocean ave, San Francisco, CA, 94132",65103,little wok,90.5,2017.0,37.732104,-122.47424099999999
earths coffee,,07/13/2015,06/15/2017,703.0,yes,,"3400 geary blvd, San Francisco, CA, 94118",93623,earths coffee,94.0,2018.0,37.781598100000004,-122.4557273
western donut #2,"Restaurant Less Than 1,000 Sqft",01/16/2011,,,no,2754.0,"5101 mission st, San Francisco, CA, 94112",66584,western donuts shop #2,90.0,2018.0,37.717042,-122.440524
baladie cafe,"Restaurant 1,000 - 2,000 Sqft",09/10/2015,,,no,1056.0,"337 kearny st, San Francisco, CA, 94108",86138,baladie cafe,88.0,2018.0,37.7913489,-122.4044045
nizarios pizza #2,"Restaurant Less Than 1,000 Sqft",01/01/2011,,,no,2769.0,"4077 18th st, San Francisco, CA, 94114",66336,nizarios pizza #2,88.5,2018.0,37.760892999999996,-122.434459
fuzio universal bistro,Multiple,12/13/2010,,,no,2788.0,"1 embarcadero ctr, San Francisco, CA, 94111",65371,fuzio universal bistro,87.0,2017.0,37.794588,-122.39964199999999
palou market inc,Multiple,10/20/2014,,,no,1381.0,"4919 3rd st, San Francisco, CA, 94124",86470,palou market inc,94.0,2016.0,37.73369599999999,-122.3909347
focaccia market bakery,Take-Out Establishment,02/15/2011,,,no,2724.0,"455 market st, San Francisco, CA, 94105",65635,focaccia market bakery,90.5,2018.0,37.79079189999999,-122.39845430000001
woodhouse fish co,"Restaurant 1,000 - 2,000 Sqft",04/01/2009,,,no,3409.0,"1914 fillmore st, San Francisco, CA, 94115",59009,woodhouse fish co,93.0,2017.0,37.787386,-122.433476
roma pizzeria,"Restaurant 1,000 - 2,000 Sqft",11/01/2010,,,no,2830.0,"5099 mission st, San Francisco, CA, 94112",65834,roma pizzeria,76.5,2018.0,37.717423,-122.440265
the old clam house,Multiple,02/10/2011,,,no,2729.0,"299 bayshore blvd, San Francisco, CA, 94124",65014,the old clam house,77.0,2017.0,37.743212,-122.405055
martin de porres house,Food Preparation & Service Establishment Exempt,01/01/1995,,,no,8613.0,"225 potrero ave, San Francisco, CA, 94103",5212,martin de porres house of hosp,84.5,2018.0,37.766759,-122.40757099999999
bun mee,"Restaurant 1,000 - 2,000 Sqft",03/01/2011,,,no,2710.0,"2015 fillmore st, San Francisco, CA, 94115",65086,bun mee,84.5,2017.0,37.788193,-122.433714
etcetera wine bar,Multiple,02/10/2011,,,no,2729.0,"795 valencia st, San Francisco, CA, 9411",67186,etcetera wine bar,95.0,2018.0,37.760294,-122.42138600000001
southern pacific brewing,Multiple,02/22/2011,,,no,2717.0,"620 treat ave, San Francisco, CA, 9411",67495,southern pacific brewing,93.5,2017.0,37.760191999999996,-122.41379199999999
sunrise deli,Multiple,05/05/2009,,,no,3375.0,"2115 irving st, San Francisco, CA, 94122",1930,sunrise deli,87.5,2018.0,37.76338300000001,-122.48075
del popolo llc,Multiple,05/01/2011,,,no,2649.0,"269 chattanooga st, San Francisco, CA, 94114",66411,del popolo llc,98.0,2017.0,37.752274,-122.426336
batter up,Take-Out Establishment,02/01/2011,,,no,2738.0,"888 geneva av, San Francisco, CA, 94112",65485,batter up,91.5,2017.0,37.716703,-122.44122800000001
batter up,Mobile Food Facility 5,02/01/2011,,,no,2738.0,"428 11th st, San Francisco, CA, 94103",74229,batter up,87.5,2017.0,37.769779,-122.41201709999999
subway sandwiches #5599,Multiple,07/28/2010,,,no,2926.0,"5 embarcadero center, San Francisco, CA, 94111",66934,subway sandwich,100.0,2017.0,37.7942169,-122.39566629999999
atelier crenn,,01/21/2011,,,no,2749.0,"3127 fillmore st, San Francisco, CA, 94123",65060,atelier crenn,96.0,2018.0,37.798403,-122.435804
la ciccia,"Restaurant 1,000 - 2,000 Sqft",04/01/2011,,,no,2679.0,"291 30th st, San Francisco, CA, 94131",65549,la ciccia,94.5,2018.0,37.742064,-122.42661799999999
vega at langton,"Restaurant Less Than 1,000 Sqft",12/06/2012,,,no,2064.0,"1246 folsom st, San Francisco, CA, 94103",78536,vega at langton,100.0,2018.0,37.7745964,-122.4109994
chambers eat + drink,Multiple,04/01/2011,,,no,2679.0,"601 eddy st, San Francisco, CA, 94102",65829,chambers eat + drink,88.5,2018.0,37.783194,-122.41809599999999
the little chihuahua mexican r,"Restaurant 1,000 - 2,000 Sqft",07/01/2009,,,no,3318.0,"292 divisadero st, San Francisco, CA, 94117",59988,the little chihuahua,88.5,2018.0,37.771987,-122.437147
the little chihuahua mexican r,"Restaurant 1,000 - 2,000 Sqft",07/01/2009,,,no,3318.0,"4123 24th st, San Francisco, CA, 94114",63000,the little chihuahua mexican,98.0,2018.0,37.751243,-122.434619
aslams rasoi inc,"Restaurant Greater Than 2,000 Sqft",12/27/2010,,,no,2774.0,"1037 valencia st, San Francisco, CA, 9411",65487,aslams rasoi inc,91.5,2017.0,37.756293,-122.421016
bamboo india,,03/11/2011,,,no,2700.0,"41 montgomery st, San Francisco, CA, 94101",65856,bamboo asia,75.0,2017.0,37.774998,-122.418299
yellow submarine,"Restaurant Less Than 1,000 Sqft",03/14/2011,,,no,2697.0,"503 irving st, San Francisco, CA, 94122",65531,yellow submarine,94.0,2018.0,37.764136,-122.463146
tacko shop,"Restaurant Greater Than 2,000 Sqft",03/18/2011,,,no,2693.0,"3115 fillmore st, San Francisco, CA, 94123",65624,tacko shop,92.0,2018.0,37.798272999999995,-122.435774
la fina estampa,"Restaurant 1,000 - 2,000 Sqft",05/01/2011,,,no,2649.0,"1407 bush st, San Francisco, CA, 94109",67427,la fina estampa,98.0,2018.0,37.788603,-122.42073700000002
red house bakery,"Restaurant 1,000 - 2,000 Sqft",03/01/2011,,,no,2710.0,"2818 san bruno ave, San Francisco, CA, 94134",65679,red house bakery,81.5,2018.0,37.72618,-122.40308200000001
haight st happy donuts,"Restaurant 1,000 - 2,000 Sqft",03/26/2011,,,no,2685.0,"1794 haight st, San Francisco, CA, 94117",65770,haight street happy donuts,93.0,2018.0,37.769438,-122.451771
the chapel restaurant,Places Of Entertainment,03/23/2011,,,no,2688.0,"777 valencia st, San Francisco, CA, 9411",70365,the chapel,88.5,2018.0,37.7604861,-122.4212967
la fusion,"Restaurant 1,000 - 2,000 Sqft",05/04/2011,,,no,2646.0,"475 pine st, San Francisco, CA, 94104",66515,la fusion,84.0,2017.0,37.791743,-122.403677
subway #27657,"Restaurant 1,000 - 2,000 Sqft",03/01/2011,,,no,2710.0,"701 sutter st 1st fl, San Francisco, CA, 94109",65826,subway #27657,92.0,2017.0,37.788764,-122.412027
gotts roadside tray gourmet,,04/01/2011,,,no,2679.0,"1 ferry building 6, San+francisco, CA, 94111",65622,gotts roadside tray gourmet,94.0,2018.0,37.795225,-122.39376999999999
park tavern,Multiple,03/29/2011,,,no,2682.0,"1652 stockton st, San Francisco, CA, 94133",66988,park tavern,86.5,2018.0,37.801068,-122.40926699999999
empero taste,Multiple,03/01/2012,,,no,2344.0,"4052 balboa st, San Francisco, CA, 94121",68403,empero taste,73.0,2018.0,37.77554,-122.50214199999999
eleven o one,"Restaurant Less Than 1,000 Sqft",04/16/2011,,,no,2664.0,"1101 polk st, San Francisco, CA, 94109",65677,eleven o one,92.0,2018.0,37.787074,-122.41998400000001
modern thai inc,"Restaurant 1,000 - 2,000 Sqft",04/01/2013,,,no,1948.0,"1247 polk st, San Francisco, CA, 94109",72164,modern thai inc,84.5,2018.0,37.788458399999996,-122.4205124
the melt,,04/12/2011,,,no,2668.0,"115 new montgomery st, San Francisco, CA, 94105",89128,the bird,90.0,2017.0,37.787243100000005,-122.4000987
yama sushi restaurant,"Restaurant Less Than 1,000 Sqft",03/03/2017,,,no,516.0,"850 holloway ave, San Francisco, CA, 94112",91298,yama sushi restaurant,90.5,2018.0,37.721976500000004,-122.46213119999999
ediths food company inc,Caterer Retail Food Vehicles,08/30/2013,,,no,1797.0,"505 gene friend way, San Francisco, CA, 94158",76062,ediths food company inc,100.0,2016.0,37.768291,-122.39464009999999
home plate,"Restaurant 1,000 - 2,000 Sqft",07/01/2014,,,no,1492.0,"2274 lombard st, San Francisco, CA, 94123",79414,home plate,74.0,2018.0,37.7996761,-122.4389764
cup,,12/03/2013,06/15/2017,1290.0,yes,,"6 monterey blvd, San Francisco, CA, 94131",92119,cup cafe,96.0,2018.0,37.732519,-122.43476969999999
jade garden,"Restaurant Greater Than 2,000 Sqft",08/29/2009,,,no,3259.0,"3608 balboa st, San Francisco, CA, 94121",61161,jade garden,79.5,2018.0,37.775728,-122.49761200000002
baker street bistro,"Restaurant 1,000 - 2,000 Sqft",08/19/2009,,,no,3269.0,"2953 baker st, San Francisco, CA, 94123",63406,baker street bistro,91.5,2017.0,37.798171999999994,-122.44596200000001
ziggys burger  grill,"Restaurant 1,000 - 2,000 Sqft",05/15/2011,,,no,2635.0,"21 drumm st, San Francisco, CA, 94111",65925,ziggys burger  grill,78.5,2017.0,37.793865000000004,-122.39649299999999
wok and go llc,"Restaurant 1,000 - 2,000 Sqft",04/20/2011,,,no,2660.0,"2700 24th st, San Francisco, CA, 9411",65348,wok and go,77.0,2018.0,37.752988,-122.406682
als super cafe,"Restaurant 1,000 - 2,000 Sqft",06/01/2011,,,no,2618.0,"3286 mission st, San Francisco, CA, 9411",65852,als super cafe,89.0,2017.0,37.744324,-122.420831
the progress,Multiple,05/10/2011,,,no,2640.0,"1525 fillmore st, San Francisco, CA, 94115",80893,the progress,92.5,2018.0,37.7836649,-122.43293440000001
izakaya hashibiro kou,Multiple,05/17/2011,,,no,2633.0,"1560 fillmore st, San Francisco, CA, 94115",66220,izakaya kou,87.0,2018.0,37.784007,-122.43281599999999
blue bottle coffee llc,,08/18/2008,,,no,3635.0,"1 ferry bldg plaza, San+francisco, CA, 94111",90281,blue bottle coffee,94.0,2018.0,37.7955703,-122.39332079999998
the posh bagel,"Restaurant 1,000 - 2,000 Sqft",04/01/2011,,,no,2679.0,"742 irving st, San Francisco, CA, 94122",66280,the posh bagel,91.5,2018.0,37.764088,-122.46587199999999
maykadeh llc,,09/15/2009,,,no,3242.0,"470 green st, San Francisco, CA, 94133",483,maykadeh restaurant,96.0,2017.0,37.799758000000004,-122.407113
kirin restaurant,"Restaurant Greater Than 2,000 Sqft",09/29/2009,,,no,3228.0,"6135 geary blvd, San Francisco, CA, 94121",3951,kirin restaurant,77.5,2018.0,37.779962,-122.48508700000001
amphawa thai noodle house,"Restaurant 1,000 - 2,000 Sqft",05/16/2011,,,no,2634.0,"5020 geary blvd, San Francisco, CA, 94118",66229,amphawa thai noodle house,76.0,2017.0,37.78073300000001,-122.473114
don pistos,"Restaurant Greater Than 2,000 Sqft",10/29/2009,,,no,3198.0,"510 union st, San Francisco, CA, 94133",61351,don pisto restaurants llc,86.0,2018.0,37.800628,-122.407824
chez fayala,,04/20/2011,04/01/2016,1808.0,yes,,"200 pine st 180, San Francisco, CA, 94104",93150,chez beesen,74.0,2018.0,37.792388,-122.400245
bluestem brasserie,Multiple,05/15/2011,,,no,2635.0,"1 yerba buena ln, San Francisco, CA, 94103",65442,bluestem brasserie,76.0,2018.0,37.78507800000001,-122.40353200000001
kobe bento,"Restaurant Less Than 1,000 Sqft",05/23/2011,,,no,2627.0,"901 kearny st, San Francisco, CA, 94133",65554,kobe bento,93.0,2018.0,37.796463,-122.405224
subway,Fast Food Extablishment,10/01/2007,,,no,3957.0,"333 jefferson st 125, San Francisco, CA, 94133",33198,subway on jefferson,92.5,2018.0,37.807922999999995,-122.41788700000001
turtle tower restaurant,"Restaurant 1,000 - 2,000 Sqft",06/01/2011,,,no,2618.0,"5716 geary bl, San Francisco, CA, 94121",66418,turtle tower restaurant,84.5,2018.0,37.780348,-122.480861
the barrel room,,05/20/2011,,,no,2630.0,"620 post st, San Francisco, CA, 94109",68504,the fitzgerald hotel,96.0,2017.0,37.787848,-122.412123
parada 22,"Restaurant Less Than 1,000 Sqft",11/01/2009,,,no,3195.0,"1805 haight st, San Francisco, CA, 94117",62051,parada 22,84.0,2018.0,37.769303,-122.45196100000001
tin vietnamese cuisine,,11/02/2009,03/31/2017,2706.0,yes,,"937 howard st, San Francisco, CA, 94103",61391,tin vietnamese cuisine,79.0,2017.0,37.780828,-122.405752
hans coffee shop,,06/02/2011,03/31/2016,1764.0,yes,,"900 sutter st, San Francisco, CA, 94109",87048,hans coffee shop,90.0,2018.0,37.7884664,-122.4153256
heirloom cafe,"Restaurant 1,000 - 2,000 Sqft",05/06/2010,,,no,3009.0,"2500 folsom st, San Francisco, CA, 9411",62487,heirloom cafe,96.0,2018.0,37.757117,-122.41454499999999
