alias,categories,display_phone,image_url,is_closed,location,name,price,rating,review_count,transactions,url,lat,long
firenze-by-night-ristorante-san-francisco,"[{'alias': 'italian', 'title': 'Italian'}]",(415) 392-8585,https://s3-media2.fl.yelpcdn.com/bphoto/HXCkfxi2eogrOeo5tge4ww/o.jpg,False,"{'address1': '1429 Stockton St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['1429 Stockton St', 'San Francisco, CA 94133']}",Firenze by Night Ristorante,$$,4.0,902,[],https://www.yelp.com/biz/firenze-by-night-ristorante-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.79887, -122.4091
breakfast-at-tiffanys-san-francisco,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",(415) 468-8805,https://s3-media1.fl.yelpcdn.com/bphoto/SUxfFvpMXCwADuwlojazUg/o.jpg,False,"{'address1': '2499 San Bruno Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94134', 'country': 'US', 'state': 'CA', 'display_address': ['2499 San Bruno Ave', 'San Francisco, CA 94134']}",Breakfast at Tiffany's,$$,4.0,734,"['pickup', 'delivery']",https://www.yelp.com/biz/breakfast-at-tiffanys-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7304538339376, -122.40473203361
la-corneta-taqueria-san-francisco-2,"[{'alias': 'mexican', 'title': 'Mexican'}]",(415) 469-8757,https://s3-media2.fl.yelpcdn.com/bphoto/Bo5bFIS9iabZXDawIrvY_g/o.jpg,False,"{'address1': '2834 Diamond St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94131', 'country': 'US', 'state': 'CA', 'display_address': ['2834 Diamond St', 'San Francisco, CA 94131']}",La Corneta Taqueria,$,4.0,1014,['pickup'],https://www.yelp.com/biz/la-corneta-taqueria-san-francisco-2?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.734085, -122.434144
bursa-san-francisco,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",(415) 564-4006,https://s3-media3.fl.yelpcdn.com/bphoto/gOuW_nrB2-jJgwhPsL5oJg/o.jpg,False,"{'address1': '60 West Portal Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94127', 'country': 'US', 'state': 'CA', 'display_address': ['60 West Portal Ave', 'San Francisco, CA 94127']}",Bursa,$$,4.0,714,[],https://www.yelp.com/biz/bursa-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.74036, -122.46674
sons-and-daughters-san-francisco,"[{'alias': 'newamerican', 'title': 'American (New)'}]",(415) 391-8311,https://s3-media4.fl.yelpcdn.com/bphoto/jxd_BvDdRIZ_adRw_UigGQ/o.jpg,False,"{'address1': '708 Bush St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['708 Bush St', 'San Francisco, CA 94108']}",Sons & Daughters,$$$$,4.0,620,[],https://www.yelp.com/biz/sons-and-daughters-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7902105196387, -122.409271089461
new-eritrea-restaurant-and-bar-san-francisco,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",(415) 681-1288,https://s3-media3.fl.yelpcdn.com/bphoto/zV2L-hNSBjl4hqUuVXp6FA/o.jpg,False,"{'address1': '907 Irving St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['907 Irving St', 'San Francisco, CA 94122']}",New Eritrea Restaurant & Bar,$$,4.0,673,"['pickup', 'delivery']",https://www.yelp.com/biz/new-eritrea-restaurant-and-bar-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7637329101562, -122.467636108398
mi-lindo-peru-san-francisco-5,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",(415) 642-4897,https://s3-media2.fl.yelpcdn.com/bphoto/CeQetrkIMoL4lHDvSR1YnQ/o.jpg,False,"{'address1': '3226 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3226 Mission St', 'San Francisco, CA 94110']}",Mi Lindo Peru,$$,4.0,694,[],https://www.yelp.com/biz/mi-lindo-peru-san-francisco-5?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7450935396928, -122.420390950891
poc-chuc-san-francisco,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",(415) 558-1583,https://s3-media2.fl.yelpcdn.com/bphoto/E22Y127iIRI_InMnUPO0DQ/o.jpg,False,"{'address1': '2886 16th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['2886 16th St', 'San Francisco, CA 94103']}",Poc-Chuc,$$,4.5,495,[],https://www.yelp.com/biz/poc-chuc-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.765643, -122.417139
bacon-dog-cart-san-francisco,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'streetvendors', 'title': 'Street Vendors'}]",,https://s3-media3.fl.yelpcdn.com/bphoto/yADQHKjG-MTMVF5uZfThSA/o.jpg,False,"{'address1': 'The Mission', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['The Mission', 'San Francisco, CA 94110']}",Bacon Dog Cart,$,4.5,452,[],https://www.yelp.com/biz/bacon-dog-cart-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7554733041052, -122.414786294893
sakesan-sushi-and-bistro-san-francisco-2,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",(415) 876-6313,https://s3-media2.fl.yelpcdn.com/bphoto/ZGDmAxFMtHMFtbFTVcgj7Q/o.jpg,False,"{'address1': '626 Clement St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['626 Clement St', 'San Francisco, CA 94118']}",Sakesan Sushi & Bistro,$$,4.0,958,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/sakesan-sushi-and-bistro-san-francisco-2?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7830954, -122.466049
tacolicious-san-francisco,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",(415) 649-6077,https://s3-media1.fl.yelpcdn.com/bphoto/aDl4l-z3S_4ffexEhB3uiA/o.jpg,False,"{'address1': '2250 Chestnut St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['2250 Chestnut St', 'San Francisco, CA 94123']}",Tacolicious,$$,3.5,1483,"['pickup', 'delivery']",https://www.yelp.com/biz/tacolicious-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.8004125, -122.4404725
aslams-rasoi-san-francisco,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",(415) 695-0599,https://s3-media2.fl.yelpcdn.com/bphoto/6CObic_OkWJtiLexQD_Xng/o.jpg,False,"{'address1': '1037 Valencia St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['1037 Valencia St', 'San Francisco, CA 94110']}",Aslam's Rasoi,$$,4.0,850,"['pickup', 'delivery']",https://www.yelp.com/biz/aslams-rasoi-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7563, -122.42088
a16-san-francisco-4,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",(415) 771-2216,https://s3-media3.fl.yelpcdn.com/bphoto/Fy7a0BBI2PjQkUAU0zUSnA/o.jpg,False,"{'address1': '2355 Chestnut St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['2355 Chestnut St', 'San Francisco, CA 94123']}",A16,$$$,3.5,1855,[],https://www.yelp.com/biz/a16-san-francisco-4?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7997932434082, -122.442054748535
mr-pollo-san-francisco,"[{'alias': 'newamerican', 'title': 'American (New)'}]",(860) 912-9168,https://s3-media3.fl.yelpcdn.com/bphoto/vHKVMEHod9CQALjJVxX4PA/o.jpg,False,"{'address1': '2823 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2823 Mission St', 'San Francisco, CA 94110']}",Mr Pollo,$$,4.0,532,[],https://www.yelp.com/biz/mr-pollo-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7518828, -122.4183969
tselogs-san-francisco-5,"[{'alias': 'filipino', 'title': 'Filipino'}]",(415) 658-7142,https://s3-media1.fl.yelpcdn.com/bphoto/0lieMPClRsd4XSj_6xkBeA/o.jpg,False,"{'address1': '552 Jones St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['552 Jones St', 'San Francisco, CA 94102']}",Tselogs,$,4.5,436,[],https://www.yelp.com/biz/tselogs-san-francisco-5?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.78656, -122.41295
monsieur-benjamin-san-francisco,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'desserts', 'title': 'Desserts'}]",(415) 403-2233,https://s3-media3.fl.yelpcdn.com/bphoto/TYxnnmCYGzBOPaur07k02A/o.jpg,False,"{'address1': '451 Gough St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['451 Gough St', 'San Francisco, CA 94102']}",Monsieur Benjamin,$$$,4.0,792,[],https://www.yelp.com/biz/monsieur-benjamin-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.777526602149, -122.423157468438
stacks-san-francisco,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'creperies', 'title': 'Creperies'}]",(415) 241-9011,https://s3-media1.fl.yelpcdn.com/bphoto/DwRqqB33Hi2wRn3-fE1hfg/o.jpg,False,"{'address1': '501 Hayes St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['501 Hayes St', 'San Francisco, CA 94102']}",Stacks,$$,3.5,1542,[],https://www.yelp.com/biz/stacks-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.77651706748, -122.424790594424
the-pink-elephant-alibi-san-francisco-3,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",,https://s3-media4.fl.yelpcdn.com/bphoto/TbLnzYdMkr8KS4Ymw6ecZQ/o.jpg,False,"{'address1': '142 Minna St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['142 Minna St', 'San Francisco, CA 94105']}",The Pink Elephant Alibi,$$,4.0,896,"['pickup', 'restaurant_reservation']",https://www.yelp.com/biz/the-pink-elephant-alibi-san-francisco-3?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.78682, -122.40049
the-cheese-steak-shop-san-francisco,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}]",(415) 346-3712,https://s3-media4.fl.yelpcdn.com/bphoto/tEvVir4O4A7dgR4W1AmsWQ/o.jpg,False,"{'address1': '1716 Divisadero St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['1716 Divisadero St', 'San Francisco, CA 94115']}",The Cheese Steak Shop,$,4.0,827,[],https://www.yelp.com/biz/the-cheese-steak-shop-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.78558, -122.43963
el-farolito-san-francisco-4,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",(415) 641-0758,https://s3-media4.fl.yelpcdn.com/bphoto/4_iqeyJmN9rJ9n4VJe1XDA/o.jpg,False,"{'address1': '2950 24th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2950 24th St', 'San Francisco, CA 94110']}",El Farolito,$,4.0,756,[],https://www.yelp.com/biz/el-farolito-san-francisco-4?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.75285, -122.41113
good-luck-cafe-and-deli-san-francisco,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",(415) 781-2328,https://s3-media3.fl.yelpcdn.com/bphoto/7diLgtddAjlrYm_62uLvUQ/o.jpg,False,"{'address1': '621 Kearny St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['621 Kearny St', 'San Francisco, CA 94108']}",Good Luck Cafe and Deli,$,4.5,379,[],https://www.yelp.com/biz/good-luck-cafe-and-deli-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.793838, -122.404846
marcellas-lasagneria-san-francisco-3,"[{'alias': 'italian', 'title': 'Italian'}]",(415) 920-2225,https://s3-media3.fl.yelpcdn.com/bphoto/AEx9r-iieNPqYUgoj0sYUA/o.jpg,False,"{'address1': '1099 Tennessee St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94107', 'country': 'US', 'state': 'CA', 'display_address': ['1099 Tennessee St', 'San Francisco, CA 94107']}",Marcella's Lasagneria,$$,4.5,324,"['delivery', 'pickup']",https://www.yelp.com/biz/marcellas-lasagneria-san-francisco-3?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7580376, -122.3890908
trattoria-da-vittorio-san-francisco,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",(415) 742-0300,https://s3-media3.fl.yelpcdn.com/bphoto/dpAZM2BWB6Q0KNaTrZPMHg/o.jpg,False,"{'address1': '150 W Portal Ave', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94127', 'country': 'US', 'state': 'CA', 'display_address': ['150 W Portal Ave', 'San Francisco, CA 94127']}",Trattoria da Vittorio,$$,4.0,595,['pickup'],https://www.yelp.com/biz/trattoria-da-vittorio-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.73933, -122.46775
betty-lous-seafood-and-grill-san-francisco,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}]",(415) 757-0569,https://s3-media4.fl.yelpcdn.com/bphoto/B0GJ-SfvL0Zxwb-LLn7uhg/o.jpg,False,"{'address1': '318 Columbus Ave', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['318 Columbus Ave', 'San Francisco, CA 94133']}",Betty Lou's Seafood & Grill,$$,4.5,368,[],https://www.yelp.com/biz/betty-lous-seafood-and-grill-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.798272477416, -122.407057508826
epic-steak-san-francisco,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'American (New)'}]",(415) 369-9955,https://s3-media4.fl.yelpcdn.com/bphoto/cC-1cQUIqLhlvLc2CW-fPQ/o.jpg,False,"{'address1': '369 The Embarcadero', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['369 The Embarcadero', 'San Francisco, CA 94105']}",EPIC Steak,$$$,3.5,2007,[],https://www.yelp.com/biz/epic-steak-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7908179090105, -122.389448990853
kiss-seafood-san-francisco,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",(415) 474-2866,https://s3-media2.fl.yelpcdn.com/bphoto/_mwwgInnSbHpamZfiKFLmQ/o.jpg,False,"{'address1': '1700 Laguna St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['1700 Laguna St', 'San Francisco, CA 94115']}",Kiss Seafood,$$$$,4.0,519,[],https://www.yelp.com/biz/kiss-seafood-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7868853571262, -122.428210058861
elephant-sushi-san-francisco,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",(415) 440-1905,https://s3-media3.fl.yelpcdn.com/bphoto/gKBq-rQgegn0jkxmB6yvdA/o.jpg,False,"{'address1': '1916 Hyde St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1916 Hyde St', 'San Francisco, CA 94109']}",Elephant Sushi,$$,4.0,696,[],https://www.yelp.com/biz/elephant-sushi-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7986359967903, -122.418817175787
commonwealth-san-francisco,"[{'alias': 'newamerican', 'title': 'American (New)'}]",(415) 355-1500,https://s3-media3.fl.yelpcdn.com/bphoto/eOkUiPOI5pwlaJzJh7xgkA/o.jpg,False,"{'address1': '2224 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2224 Mission St', 'San Francisco, CA 94110']}",Commonwealth,$$$,4.0,978,[],https://www.yelp.com/biz/commonwealth-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7613347577053, -122.419634378442
esperpento-san-francisco,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",(415) 282-8867,https://s3-media3.fl.yelpcdn.com/bphoto/qeQXUHYg_HwOA0wkqj7nuQ/o.jpg,False,"{'address1': '3295 22nd St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3295 22nd St', 'San Francisco, CA 94110']}",Esperpento,$$,3.5,1280,[],https://www.yelp.com/biz/esperpento-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.7552226240977, -122.420739139635
fringale-san-francisco,"[{'alias': 'french', 'title': 'French'}, {'alias': 'basque', 'title': 'Basque'}]",(415) 543-0573,https://s3-media2.fl.yelpcdn.com/bphoto/VD-4BELGlfXWUff5zD2TGg/o.jpg,False,"{'address1': '570 4th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94107', 'country': 'US', 'state': 'CA', 'display_address': ['570 4th St', 'San Francisco, CA 94107']}",Fringale,$$$,4.0,1025,['pickup'],https://www.yelp.com/biz/fringale-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.77857, -122.39714
lucca-delicatessen-san-francisco,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cheese', 'title': 'Cheese Shops'}]",(415) 921-7873,https://s3-media2.fl.yelpcdn.com/bphoto/pu2AP6ampLBOlWkWBPlVBA/o.jpg,False,"{'address1': '2120 Chestnut St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['2120 Chestnut St', 'San Francisco, CA 94123']}",Lucca Delicatessen,$,4.0,591,['pickup'],https://www.yelp.com/biz/lucca-delicatessen-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w, 37.80065, -122.43836
